enzyme	complex	complex_keff	compartment	reactions	direction
enzyme_RPE_rev	cplx_HOMODIMER_RPE	119269.59042007285	pc	RPE	ru5p__D_c <-- xu5p__D_c
enzyme_RPI	cplx_HOMODIMER_RPIA	148146.53450956754	pc	RPI	ru5p__D_c --> r5p_c
enzyme_RPI_rev	cplx_HOMODIMER_RPIA	148146.53450956754	pc	RPI	ru5p__D_c <-- r5p_c
enzyme_SPODM	cplx_HOMODIMER_SOD1	85266.52058916105	pc	SPODM	2.0 h_c + 2.0 o2s_c --> h2o2_c + o2_c
enzyme_SPODM_rev	cplx_HOMODIMER_SOD1	0	pc	SPODM	2.0 h_c + 2.0 o2s_c <-- h2o2_c + o2_c
enzyme_TALA	cplx_HOMODIMER_TALDO1	162172.37716086843	pc	TALA	g3p_c + s7p_c --> e4p_c + f6p_c
enzyme_TALA_rev	cplx_HOMODIMER_TALDO1	162172.37716086843	pc	TALA	g3p_c + s7p_c <-- e4p_c + f6p_c
enzyme_TKT1	cplx_HOMODIMER_TKT	252884.70016170456	pc	TKT1	r5p_c + xu5p__D_c --> g3p_c + s7p_c
enzyme_TKT1_rev	cplx_HOMODIMER_TKT	252884.70016170456	pc	TKT1	r5p_c + xu5p__D_c <-- g3p_c + s7p_c
enzyme_TKT2	cplx_HOMODIMER_TKT	252884.70016170456	pc	TKT2	e4p_c + xu5p__D_c --> f6p_c + g3p_c
enzyme_TKT2_rev	cplx_HOMODIMER_TKT	252884.70016170456	pc	TKT2	e4p_c + xu5p__D_c <-- f6p_c + g3p_c
enzyme_TPI	cplx_HOMODIMER_TPI1	125493.49517893798	pc	TPI	dhap_c --> g3p_c
enzyme_TPI_rev	cplx_HOMODIMER_TPI1	125493.49517893798	pc	TPI	dhap_c <-- g3p_c
