DRUG_NAME	STRUCT_ID	TARGET_NAME	TARGET_CLASS	ACCESSION	GENE	SWISSPROT	ACT_VALUE	ACT_UNIT	ACT_TYPE	ACT_COMMENT	ACT_SOURCE	RELATION	MOA	MOA_SOURCE	ACT_SOURCE_URL	MOA_SOURCE_URL	ACTION_TYPE	TDL	ORGANISM
leflunomide	1552	Sodium/nucleoside cotransporter 1	Transporter	O00337	SLC28A1	S28A1_HUMAN	5.287		Ki	DRUGMATRIX: Sodium/nucleoside co-transporter radioligand binding (ligand: nitrobenzylthioinosine)	DRUG MATRIX	=						Tbio	Homo sapiens
leflunomide	1552	Sodium-dependent noradrenaline transporter	Transporter	P23975	SLC6A2	SC6A2_HUMAN	5.338		Ki	DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55)	DRUG MATRIX	=						Tclin	Homo sapiens
leflunomide	1552	Sodium-dependent dopamine transporter	Transporter	Q01959	SLC6A3	SC6A3_HUMAN	5.64		Ki	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	DRUG MATRIX	=						Tclin	Homo sapiens
leflunomide	1552	"Dihydroorotate dehydrogenase (quinone), mitochondrial"	Enzyme	Q02127	DHODH	PYRD_HUMAN	5		IC50	Immunosuppressive activity expressed as ability to inhibit human recombinant dihydroorotate dehydrogenase (DHODH)	CHEMBL	=	1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL960	INHIBITOR	Tclin	Homo sapiens
leflunomide	1552	Cytochrome P450 1A2	Enzyme	P05177	CYP1A2	CP1A2_HUMAN	6.301		IC50	"DRUGMATRIX: CYP450, 1A2 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)"	DRUG MATRIX	=						Tchem	Homo sapiens
leflunomide	1552	Amine oxidase [flavin-containing] A	Enzyme	P21397	MAOA	AOFA_HUMAN	4.684		IC50	DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine)	DRUG MATRIX	=						Tclin	Homo sapiens
leflunomide	1552	"Dihydroorotate dehydrogenase (quinone), mitochondrial"	Enzyme	Q63707	Dhodh	PYRD_RAT	8.05		IC50	Inhibitory concentration tested against enzyme dihydroorotate dehydrogenase in rat	CHEMBL	=							Rattus norvegicus
leflunomide	1552	"Dihydroorotate dehydrogenase (quinone), mitochondrial"	Enzyme	O35435	Dhodh	PYRD_MOUSE	7.52		IC50	Inhibitory concentration tested on enzyme dihydroorotate dehydrogenase in mouse	CHEMBL	=							Mus musculus
letrozole	1556	Aromatase	Enzyme	P11511	CYP19A1	CP19A_HUMAN	8.22		IC50		WOMBAT-PK	=	1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1444	INHIBITOR	Tclin	Homo sapiens
letrozole	1556	"Cytochrome P450 11B1, mitochondrial"	Enzyme	P15538	CYP11B1	C11B1_HUMAN	5.58		IC50	"Inhibition of human CYP11B1 expressed in hamster V79MZh cells using [1,2-3H]-11-deoxy-corticosterone as substrate"	CHEMBL	=						Tclin	Homo sapiens
letrozole	1556	"Cytochrome P450 11B2, mitochondrial"	Enzyme	P19099	CYP11B2	C11B2_HUMAN	5.85		IC50	"Inhibition of human CYP11B2 expressed in hamster V79MZh cells using [1,2-3H]-11-deoxy-corticosterone as substrate"	CHEMBL	=						Tchem	Homo sapiens
leucine	1557	Large neutral amino acids transporter small subunit 1	Transporter	Q01650	SLC7A5	LAT1_HUMAN	4.07		IC50	Cis-inhibition of human LAT1 expressed in TREx HEK293 cells at 200 uM assessed as inhibition of [3H]-gabapentin uptake preincubated for 3 mins at 37 degC followed by washing with choline buffer and measured after 3 hrs by scintillation counting analysis relative to BCH	CHEMBL	=						Tbio	Homo sapiens
leuprorelin	1559	Gonadotropin-releasing hormone receptor	GPCR	P30968	GNRHR	GNRHR_HUMAN	9.523		IC50		WOMBAT-PK	=	1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200775	AGONIST	Tclin	Homo sapiens
leuprorelin	1559	Gonadotropin-releasing hormone receptor	GPCR	P30969	Gnrhr	GNRHR_RAT	9.3		IC50	The compound was tested for the concentration to inhibit 50% of [125 I]leuprorelin binding to Leutinizing releasing hormone receptor in the membrane fractions of the rat pituitary	CHEMBL	=							Rattus norvegicus
levallorphan	1560	Mu-type opioid receptor	GPCR	P35372	OPRM1	OPRM_HUMAN	9.32		Ki	Displacement of [125I]-IBOxyA from MOR-1 expressed in CHO cells	CHEMBL	=	1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1254682	ANTAGONIST	Tclin	Homo sapiens
levallorphan	1560	Mu-type opioid receptor	GPCR	P33535	Oprm1	OPRM_RAT	9.2		IC50	Displacement of [3H]-dihydromorphine from mu opioid receptor in rat cerebral cortex by liquid scintillation counting	CHEMBL	=							Rattus norvegicus
levallorphan	1560	Acetylcholinesterase	Enzyme	O42275	ache	ACES_ELEEL	4.92		Ki	Inhibition of electric eel AChE by Ellman's method	CHEMBL	=							Electrophorus electricus
levallorphan	1560	Opioid receptor	GPCR	P33533|P33535|P34975|Q9R0C9	Oprd1|Oprm1|Oprk1|Sigmar1	OPRD_RAT|OPRM_RAT|OPRK_RAT|SGMR1_RAT	9.27		IC50	Inhibition of [3H]naloxone binding to opioid receptor in presence of NaCl	CHEMBL	=							Rattus norvegicus
levamisole	1561	Acetylcholine receptor subunit alpha-type unc-63	Ion channel	Q9N587	unc-63	ACH6_CAEEL					WOMBAT-PK								Caenorhabditis elegans
levamisole	1561	"Alkaline phosphatase, tissue-nonspecific isozyme"	Enzyme	P05186	ALPL	PPBT_HUMAN	4.8		Ki	Inhibition of TNSALP	CHEMBL	=						Tchem	Homo sapiens
levamisole	1561	Nicotinic acetylcholine receptor alpha subunit	Ion channel	O96760		O96760_ASCSU				Mechanism of Action; CHEMBL1884; SINGLE PROTEIN	CHEMBL		1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1454	AGONIST		Ascaris suum
levamisole	1561	Membrane-associated progesterone receptor component 1	Membrane receptor	P70580	Pgrmc1	PGRC1_RAT	5.568		Ki	DRUGMATRIX: Sigma2 radioligand binding (ligand: [3H] Ifenprodil)	DRUG MATRIX	=							Rattus norvegicus
levamisole	1561	"Alkaline phosphatase, tissue-nonspecific isozyme"	Enzyme	P09487	ALPL	PPBT_BOVIN	4.72		IC50		CHEMBL	=							Bos taurus
levamisole	1561	Intestinal-type alkaline phosphatase	Enzyme	P09923	ALPI	PPBI_HUMAN	4.69		IC50	Inhibition of human IAP using CDP-star as substrate pretreated for 10 mins followed by substrate addition measured after 10 mins by spectrophotometric method	CHEMBL	=						Tbio	Homo sapiens
levamfetamine	1562	Sigma non-opioid intracellular receptor 1	Membrane receptor	Q99720	SIGMAR1	SGMR1_HUMAN	4.33		Ki	Binding affinity towards sigma opioid receptor in guinea pig cerebral homogenate using [3H]DTG as radioligand	CHEMBL	=						Tclin	Homo sapiens
levamfetamine	1562	Trace amine-associated receptor 1	GPCR	Q96RJ0	TAAR1	TAAR1_HUMAN	6.6		EC50	Activation of human TAAR1 expressed in human HEK293T cells assessed as cAMP accumulation after 10 mins by BRET assay	CHEMBL	=						Tclin	Homo sapiens
levamfetamine	1562	Trace amine-associated receptor 1	GPCR	Q8HZ64	TAAR1	TAAR1_MACMU	5.73		EC50	Activation of rhesus monkey TAAR1 expressed in RD-HGA16 cells co-expressing Gq protein assessed as cAMP accumulation by fluorescence plate reader	CHEMBL	=							Macaca mulatta
levamfetamine	1562	Trace amine-associated receptor 1	GPCR	Q923Y9	Taar1	TAAR1_RAT	7.47		EC50	Activation of rat wild type TAAR1 expressed in HEK293 cells assessed as stimulation of cAMP production after 1 hr by chemiluminescent assay	CHEMBL	=							Rattus norvegicus
levamfetamine	1562	Trace amine-associated receptor 1	GPCR	Q923Y8	Taar1	TAAR1_MOUSE	7.19		EC50	Activation of mouse TAAR1 expressed in human HEK293 cells assessed as accumulation of cAMP after 15 mins	CHEMBL	=							Mus musculus
levamfetamine	1562	Serotonin (5-HT) receptor	GPCR	P08909|P14842|P19327|P28564|P28565|P30940|P30994|P31388|P32305|P35364|P35365|P35563|Q62758|Q9JJ16	Htr2c|Htr2a|Htr1a|Htr1b|Htr1d|Htr1f|Htr2b|Htr6|Htr7|Htr5a|Htr5b|Htr3a|Htr4|Htr3b	5HT2C_RAT|5HT2A_RAT|5HT1A_RAT|5HT1B_RAT|5HT1D_RAT|5HT1F_RAT|5HT2B_RAT|5HT6R_RAT|5HT7R_RAT|5HT5A_RAT|5HT5B_RAT|5HT3A_RAT|5HT4R_RAT|5HT3B_RAT	5.16		Kd	Affinity against 5-hydroxytryptamine receptors in rat fundus model	CHEMBL	=							Rattus norvegicus
levetiracetam	1563	Sodium channel protein type 1 subunit alpha	Ion channel	P35498	SCN1A	SCN1A_HUMAN					WOMBAT-PK							Tclin	Homo sapiens
levetiracetam	1563	Voltage-dependent T-type calcium channel subunit alpha-1G	Ion channel	O43497	CACNA1G	CAC1G_HUMAN					WOMBAT-PK							Tclin	Homo sapiens
levetiracetam	1563	Carbonic anhydrase 1	Enzyme	P00915	CA1	CAH1_HUMAN					WOMBAT-PK							Tclin	Homo sapiens
levetiracetam	1563	Synaptic vesicle glycoprotein 2A	Unclassified	Q02563	Sv2a	SV2A_RAT	6.1		IC50	"<i>In vitro</i> inhibitory activity against [<sup>3</sup>H](2S)-2-[4-(3-azidophenyl)-2-oxopyrrolidin-1-yl]butanamide binding to levetiracetam binding site, in rat brain homogenate"	IUPHAR	=					INHIBITOR		Rattus norvegicus
levetiracetam	1563	Synaptic vesicle glycoprotein 2A	Transporter	Q7L0J3	SV2A	SV2A_HUMAN	6.1		Ki	Mechanism of Action; CHEMBL1998; SINGLE PROTEIN	CHEMBL	=	1	CHEMBL	https://pubmed.ncbi.nlm.nih.gov/18500360	https://pubmed.ncbi.nlm.nih.gov/18500360	MODULATOR	Tclin	Homo sapiens
levocabastine	1564	Multidrug resistance protein 1	Transporter	P08183	ABCB1	MDR1_HUMAN					WOMBAT-PK							Tchem	Homo sapiens
levocabastine	1564	Histamine H1 receptor	GPCR	P35367	HRH1	HRH1_HUMAN	7.279		Ki		WOMBAT-PK	=	1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1615438	ANTAGONIST	Tclin	Homo sapiens
levocabastine	1564	Neurotensin receptor type 2	GPCR	O95665	NTSR2	NTR2_HUMAN	6.8		Ki		IUPHAR	=					AGONIST	Tchem	Homo sapiens
levocabastine	1564	Neurotensin receptor 2	GPCR	Q63384	Ntsr2	NTR2_RAT	7.48		Ki	Displacement of [125I]NT at rat NTS2 overexpressed in CHOK1 cells after 30 mins by gamma counting	CHEMBL	=							Rattus norvegicus
levocabastine	1564	Neurotensin receptor type 2	GPCR	P70310	Ntsr2	NTR2_MOUSE	8.7		IC50		IUPHAR	=					AGONIST		Mus musculus
levocetirizine	1566	Histamine H1 receptor	GPCR	P35367	HRH1	HRH1_HUMAN	7.95		Ki		WOMBAT-PK	=	1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201191	ANTAGONIST	Tclin	Homo sapiens
levodopa	1567	Large neutral amino acids transporter small subunit 1	Transporter	Q01650	SLC7A5	LAT1_HUMAN	4		IC50	Inhibition of LAT1-mediated [14C]-L-leucine uptake in human MCF7 cells after 5 mins by liquid scintillation counting method	CHEMBL	=						Tbio	Homo sapiens
levodopa	1567	Epidermal growth factor receptor	Kinase	P00533	EGFR	EGFR_HUMAN	5.541		IC50	"DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))"	DRUG MATRIX	=						Tclin	Homo sapiens
levodopa	1567	Tyrosine-protein kinase Lck	Kinase	P06239	LCK	LCK_HUMAN	5.428		IC50	"DRUGMATRIX: Protein Tyrosine Kinase, LCK enzyme inhibition (substrate: Poly(Glu:Tyr))"	DRUG MATRIX	=						Tclin	Homo sapiens
levodopa	1567	Tyrosine-protein kinase Fyn	Kinase	P06241	FYN	FYN_HUMAN	5.668		IC50	"DRUGMATRIX: Protein Tyrosine Kinase, Fyn enzyme inhibition (substrate: Poly(Glu:Tyr))"	DRUG MATRIX	=						Tclin	Homo sapiens
levodopa	1567	Arachidonate 15-lipoxygenase	Enzyme	P12530	ALOX15	LOX15_RABIT	5.646		IC50	DRUGMATRIX: Lipoxygenase 15-LO enzyme inhibition (substrate: Linoleic acid)	DRUG MATRIX	=							Oryctolagus cuniculus
levodopa	1567	D(1A) dopamine receptor	GPCR	P21728	DRD1	DRD1_HUMAN					WOMBAT-PK		1	SCIENTIFIC LITERATURE		https://pubmed.ncbi.nlm.nih.gov/7878037	AGONIST	Tclin	Homo sapiens
levodopa	1567	D(2) dopamine receptor	GPCR	P14416	DRD2	DRD2_HUMAN					WOMBAT-PK		1	SCIENTIFIC LITERATURE		https://pubmed.ncbi.nlm.nih.gov/7878037	AGONIST	Tclin	Homo sapiens
levofloxacin	1569	Potassium voltage-gated channel subfamily H member 2	Ion channel	Q12809	KCNH2	KCNH2_HUMAN	3.04		IC50		WOMBAT-PK	=						Tclin	Homo sapiens
levofloxacin	1569	DNA gyrase subunit A	Enzyme	P9WG47	gyrA	GYRA_MYCTU	4.28		IC50	Inhibition of DNA supercoiling activity of wild type Mycobacterium tuberculosis DNA gyrase A	CHEMBL	=							Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
levofloxacin	1569	Multidrug and toxin extrusion protein 1	Transporter	Q96FL8	SLC47A1	S47A1_HUMAN	4.75		IC50	Inhibition of human MATE1-mediated ASP+ uptake expressed in HEK293 cells after 1.5 mins by fluorescence assay	CHEMBL	=						Tchem	Homo sapiens
levofloxacin	1569	DNA topoisomerase 4	Enzyme	P72525|Q59961	parC|parE	PARC_STRPN|PARE_STRPN				Mechanism of Action; CHEMBL2363033; PROTEIN COMPLEX	CHEMBL		1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL33	INHIBITOR		Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4)
levofloxacin	1569	DNA gyrase	Enzyme	P0A4L9|P72524	gyrB|gyrA	GYRB_STRPN|GYRA_STRPN				Mechanism of Action; CHEMBL2311225; PROTEIN COMPLEX	CHEMBL		1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL33	INHIBITOR		Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4)
levofloxacin	1569	CAAX prenyl protease 2	Enzyme	Q9Y256	RCE1	FACE2_HUMAN	4.39		AC50	PUBCHEM_BIOASSAY: Human Ras-Converting Enzyme Inhibition Assay Measured in Biochemical System Using Plate Reader - 2034-04_Inhibitor_Dose_CherryPick_Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2618]	CHEMBL	=						Tchem	Homo sapiens
levomethadyl acetate	1571	Mu-type opioid receptor	GPCR	P35372	OPRM1	OPRM_HUMAN					WOMBAT-PK		1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1514	AGONIST	Tclin	Homo sapiens
levomethadyl acetate	1571	Potassium voltage-gated channel subfamily H member 2	Ion channel	Q12809	KCNH2	KCNH2_HUMAN	5.66		IC50		CHEMBL	=						Tclin	Homo sapiens
levonorgestrel	1572	Sodium-dependent serotonin transporter	Transporter	P31645	SLC6A4	SC6A4_HUMAN	6.225		Ki	"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)"	DRUG MATRIX	=						Tclin	Homo sapiens
levonorgestrel	1572	Glucocorticoid receptor	Nuclear hormone receptor	P04150	NR3C1	GCR_HUMAN	7.167		Ki	DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)	DRUG MATRIX	=						Tclin	Homo sapiens
levonorgestrel	1572	Estrogen receptor	Nuclear hormone receptor	P03372	ESR1	ESR1_HUMAN					WOMBAT-PK							Tclin	Homo sapiens
levonorgestrel	1572	Progesterone receptor	Nuclear hormone receptor	P06401	PGR	PRGR_HUMAN	12.796		ED50		WOMBAT-PK	=	1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1389	AGONIST	Tclin	Homo sapiens
levonorgestrel	1572	Sex hormone-binding globulin	Secreted	P04278	SHBG	SHBG_HUMAN	8.91		Kd	Displacement of [3H]5alpha dihydrotestosterone from human sex hormone binding globulin	CHEMBL	=						Tchem	Homo sapiens
levonorgestrel	1572	Androgen receptor	Transcription factor	P15207	Ar	ANDR_RAT	8.37		Ki	DRUGMATRIX: Androgen (Testosterone) AR radioligand binding (ligand: [3H] Mibolerone)	DRUG MATRIX	=							Rattus norvegicus
levonorgestrel	1572	Progesterone receptor	Transcription factor	Q690N0	PGR	Q690N0_BOVIN	9.339		Ki	DRUGMATRIX: Progesterone radioligand binding (ligand: [3H] R-5020)	DRUG MATRIX	=							Bos taurus
levorphanol	1574	Mu-type opioid receptor	GPCR	P35372	OPRM1	OPRM_HUMAN	9.68		Ki	Inhibition of [3H]-DAMGO binding to Opioid receptor mu 1 of Chinese hamster ovary membrane	CHEMBL	=	1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL2062261	AGONIST	Tclin	Homo sapiens
levorphanol	1574	Kappa-type opioid receptor	GPCR	P41145	OPRK1	OPRK_HUMAN	8.64		Ki	Inhibition of [3H]U-69593 binding to Opioid receptor kappa 1 of Chinese hamster ovary membrane	CHEMBL	=						Tclin	Homo sapiens
levorphanol	1574	Delta-type opioid receptor	GPCR	P41143	OPRD1	OPRD_HUMAN	8.38		Ki	Inhibition of [3H]naltrindole binding to opioid receptor delta 1 of Chinese hamster ovary membrane	CHEMBL	=						Tclin	Homo sapiens
levorphanol	1574	Solute carrier family 22 member 1	Transporter	O15245	SLC22A1	S22A1_HUMAN	5.1		IC50	Inhibition of human OCT1 expressed in HEK293 cells assessed as reduction in ASP+ substrate uptake by microplate reader based analysis	CHEMBL	=						Tchem	Homo sapiens
levorphanol	1574	Mu-type opioid receptor	GPCR	P42866	Oprm1	OPRM_MOUSE	9.52		Ki	Binding affinity for mouse opioid receptor mu	CHEMBL	=							Mus musculus
levorphanol	1574	Mu-type opioid receptor	GPCR	P97266	OPRM1	OPRM_CAVPO	9.68		Ki	Binding affinity against opioid receptor mu 1 using [3H]DAMGO as radioligand in guinea pig brain membranes.	CHEMBL	=							Cavia porcellus
levorphanol	1574	Kappa-type opioid receptor	GPCR	P41144	OPRK1	OPRK_CAVPO	8.64		Ki	"Binding affinity against opioid receptor kappa 1 using [3H]-U-69,593 as radioligand in guinea pig brain membranes."	CHEMBL	=							Cavia porcellus
levorphanol	1574	Acetylcholinesterase	Enzyme	O42275	ache	ACES_ELEEL	4.6		Ki	Inhibition of electric eel AChE by Ellman's method	CHEMBL	=							Electrophorus electricus
levorphanol	1574	Kappa-type opioid receptor	GPCR	P33534	Oprk1	OPRK_MOUSE	8		Ki	Binding affinity for mouse opioid receptor kappa	CHEMBL	=							Mus musculus
levorphanol	1574	Sigma non-opioid intracellular receptor 1	Membrane receptor	O55242	Sigmar1	SGMR1_MOUSE	8.72		Ki	Binding affinity for mouse sigma opioid receptor	CHEMBL	=							Mus musculus
levorphanol	1574	Glutamate [NMDA] receptor	Ion channel	O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5	GRIN2D|GRIN3B|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN3A	NMDE4_HUMAN|NMD3B_HUMAN|NMDZ1_HUMAN|NMDE1_HUMAN|NMDE2_HUMAN|NMDE3_HUMAN|NMD3A_HUMAN	5.6		IC50	Binding affinity against dextromethorpin binding site associated with N-methyl-D-aspartate glutamate receptor from guinea pig mitochondriall pellet P2 determined using [3H]1 as radioligand.	CHEMBL	=						Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin	Homo sapiens
levorphanol	1574	Glutamate NMDA receptor	Ion channel	P35439|Q00959|Q00960|Q00961|Q62645|Q8VHN2|Q9R1M7	Grin1|Grin2a|Grin2b|Grin2c|Grin2d|Grin3b|Grin3a	NMDZ1_RAT|NMDE1_RAT|NMDE2_RAT|NMDE3_RAT|NMDE4_RAT|NMD3B_RAT|NMD3A_RAT	5.92		IC50	Binding affinity against PCP binding site associated with N-methyl-D-aspartate glutamate receptor from rat synaptic plasma membrane(SPM) determined using [3H]TCP as radioligand.	CHEMBL	=							Rattus norvegicus
levorphanol	1574	Opioid receptor	GPCR	P33533|P33535|P34975|Q9R0C9	Oprd1|Oprm1|Oprk1|Sigmar1	OPRD_RAT|OPRM_RAT|OPRK_RAT|SGMR1_RAT	9.15		EC50	Binding affinity to opioid receptor in rat brain homogenates	CHEMBL	=							Rattus norvegicus
levorphanol	1574	"Sodium channel alpha subunits; brain (Types I, II, III)"	Ion channel	P35498|Q99250|Q9NY46	SCN1A|SCN2A|SCN3A	SCN1A_HUMAN|SCN2A_HUMAN|SCN3A_HUMAN	4.6		IC50	Inhibition of binding of Batrachotoxinin [3H]BTX-B to high affinity sites on voltage dependent sodium channels in a vesicular preparation from guinea pig cerebral cortex	CHEMBL	=						Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin|Tclin	Homo sapiens
levorphanol	1574	Solute carrier family 22 member 1	Transporter	O15245	SLC22A1	S22A1_HUMAN	5.1		IC50	Inhibition of human OCT1 expressed in HEK293 cells assessed as reduction in ASP+ substrate uptake by microplate reader based analysis	CHEMBL	=						Tchem	Homo sapiens
levosalbutamol	1575	Beta-2 adrenergic receptor	GPCR	P07550	ADRB2	ADRB2_HUMAN	5.42		Ki	Displacement of [3H]-DHA from recombinant human beta2 adrenoceptor expressed in HEK293T cells in presence of 100 uM boric acid	CHEMBL	=	1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1002	AGONIST	Tclin	Homo sapiens
levosimendan	1576	"cGMP-inhibited 3',5'-cyclic phosphodiesterase A"	Enzyme	Q14432	PDE3A	PDE3A_HUMAN					WOMBAT-PK							Tclin	Homo sapiens
levosimendan	1576	ATP-sensitive inward rectifier potassium channel 11	Ion channel	Q14654	KCNJ11	KCJ11_HUMAN					WOMBAT-PK							Tclin	Homo sapiens
levosimendan	1576	ATP-sensitive inward rectifier potassium channel 8	Ion channel	Q15842	KCNJ8	KCNJ8_HUMAN					WOMBAT-PK							Tbio	Homo sapiens
levosimendan	1576	"Troponin C, slow skeletal and cardiac muscles"	Cytosolic other	P63316	TNNC1	TNNC1_HUMAN	3.155		Kd	affinity for the binding of levosimendan to cNTnC-Ca2+-cTnI-(144-163) complex	SCIENTIFIC LITERATURE	=	1	SCIENTIFIC LITERATURE	https://pubmed.ncbi.nlm.nih.gov/18570382	https://pubmed.ncbi.nlm.nih.gov/18570382	OPENER	Tclin	Homo sapiens
levosulpiride	1577	D(2) dopamine receptor	GPCR	P14416	DRD2	DRD2_HUMAN	7.29		Ki	In vitro displacement of [3H]spiperone from the recombinant human dopamine receptor D2 short form expressed in CHO cells	CHEMBL	=						Tclin	Homo sapiens
levosulpiride	1577	D(3) dopamine receptor	GPCR	P35462	DRD3	DRD3_HUMAN	7.06		Ki	In vitro displacement of [3H]spiperone from the cloned human dopamine receptor D3 stably expressed in CHO cells	CHEMBL	=						Tclin	Homo sapiens
levosulpiride	1577	D(4) dopamine receptor	GPCR	P21917	DRD4	DRD4_HUMAN	5.68		Ki	In vitro displacement of [3H]spiperone from the recombinant human dopamine receptor D4 expressed in CHO cells	CHEMBL	=						Tchem	Homo sapiens
levosulpiride	1577	Myeloperoxidase	Enzyme	P05164	MPO	PERM_HUMAN	5.12		IC50	Inhibition of recombinant MPO (unknown origin) assessed as reduction in taurine chloramine production preincubated with enzyme and taurine followed by H2O2 addition measured after 5 mins	CHEMBL	=						Tchem	Homo sapiens
levosulpiride	1577	D(2) dopamine receptor	GPCR	P61169	Drd2	DRD2_RAT	8.16		Ki	Inhibition of [3H]spiperone binding to rat striatal membrane Dopamine receptor D2	CHEMBL	=							Rattus norvegicus
levosulpiride	1577	D(1A) dopamine receptor	GPCR	Q95136	DRD1	DRD1_BOVIN	4.3		Ki	In vitro displacement of [3H]- SCH 23390 from the dopamine receptor D1 of bovine striatal membrane	CHEMBL	=							Bos taurus
levosulpiride	1577	Dopamine receptor	GPCR	P18901|P19020|P25115|P30729|P61169	Drd1|Drd3|Drd5|Drd4|Drd2	DRD1_RAT|DRD3_RAT|DRD5_RAT|DRD4_RAT|DRD2_RAT	6.68		IC50	Antidopamine activity in vitro by ability to displace [3H]spiperone from rat brain striatal preparations.	CHEMBL	=							Rattus norvegicus
levosulpiride	1577	Adrenergic receptor alpha-1	GPCR	P15823|P23944|P43140	Adra1b|Adra1d|Adra1a	ADA1B_RAT|ADA1D_RAT|ADA1A_RAT	4.82		Ki	Ability to inhibit [3H]WB-4101 binding to alpha-1 adrenergic receptor was determined in rat	CHEMBL	=							Rattus norvegicus
levosulpiride	1577	Serotonin 2 (5-HT2) receptor	GPCR	P08909|P14842|P30994	Htr2c|Htr2a|Htr2b	5HT2C_RAT|5HT2A_RAT|5HT2B_RAT	4.57		Ki	Ability to inhibit [3H]spiperone binding to 5-hydroxytryptamine 2 receptor determined in rat	CHEMBL	=							Rattus norvegicus
lidocaine	1579	Sodium channel protein type 5 subunit alpha	Ion channel	Q14524	SCN5A	SCN5A_HUMAN	4.8		Kd		IUPHAR	=	1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL79	BLOCKER	Tclin	Homo sapiens
lidocaine	1579	Sodium channel protein type 2 subunit alpha	Ion channel	Q99250	SCN2A	SCN2A_HUMAN					UNKNOWN		1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL79	BLOCKER	Tclin	Homo sapiens
lidocaine	1579	Sodium channel protein type 3 subunit alpha	Ion channel	Q9NY46	SCN3A	SCN3A_HUMAN	4.98		IC50	Modulation of human Nav1.3 in open-inactivated state assessed as inhibition of inward current after 4 mins by whole-cell electrophysiology	CHEMBL	=	1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL79	BLOCKER	Tclin	Homo sapiens
lidocaine	1579	Sodium channel protein type 4 subunit alpha	Ion channel	P35499	SCN4A	SCN4A_HUMAN	5.7		IC50	Modulation of human Nav1.4 in open-inactivated state assessed as inhibition of inward current after 4 mins by whole-cell electrophysiology	CHEMBL	=	1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL79	BLOCKER	Tclin	Homo sapiens
lidocaine	1579	Sodium channel protein type 9 subunit alpha	Ion channel	Q15858	SCN9A	SCN9A_HUMAN	4.54		IC50	Modulation of human Nav1.7 in open-inactivated state assessed as inhibition of inward current after 4 mins by whole-cell electrophysiology	CHEMBL	=	1	CHEMBL		https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL79	BLOCKER	Tclin	Homo sapiens
lidocaine	1579	5-hydroxytryptamine receptor 3A	Ion channel	P46098	HTR3A	5HT3A_HUMAN	3.296		IC50		WOMBAT-PK	=						Tclin	Homo sapiens
