reactions	minimum	maximum
ENZFM_enzyme_DPGase_fwd_cplx_HOMODIMER_BPGM_pc	0.0	29.38779831304334
ENZFM_enzyme_DPMVD_fwd_cplx_HOMODIMER_MVD_pc	0.0101234619430173	12.664831102808122
ENZFM_enzyme_DRPA_fwd_cplx_MONOMER_DERA_pc	0.0	61.97446826874403
ENZFM_enzyme_DRPA_rev_cplx_MONOMER_DERA_pc	0.0	61.97446826874403
ENZFM_enzyme_DTHYMy_fwd_cplx_HOMODIMER_DPYD_pc	0.0	2.398123398223232
ENZFM_enzyme_DTMPCYTDPT_fwd_cplx_MONOMER_NT5C3A_pc	0.0	64.52282518817809
ENZFM_enzyme_DTMPK1_fwd_cplx_HOMODIMER_DTYMK_pc	0.0	36.51105725458234
ENZFM_enzyme_DTMPK2_fwd_cplx_HOMODIMER_DTYMK_pc	0.0	36.51105725458234
ENZFM_enzyme_DTMPNH_fwd_cplx_HOMODIMER_DNPH1_pc	0.0	55.05029761491097
ENZFM_enzyme_DTMPNH_rev_cplx_HOMODIMER_DNPH1_pc	0.0	55.05029761491097
ENZFM_enzyme_DTMPURIPT_fwd_cplx_MONOMER_NT5C3A_pc	0.0	64.52282518817809
ENZFM_enzyme_DUMPCYTDPT_fwd_cplx_MONOMER_NT5C3A_pc	0.0	64.52282518817809
ENZFM_enzyme_DUMPK1_fwd_cplx_HOMODIMER_DTYMK_pc	0.0	36.51105725458234
ENZFM_enzyme_DUMPK2_fwd_cplx_HOMODIMER_DTYMK_pc	0.0	36.51105725458234
ENZFM_enzyme_DUMPNH_fwd_cplx_HOMODIMER_DNPH1_pc	0.0	55.05029761491097
ENZFM_enzyme_DUMPNH_rev_cplx_HOMODIMER_DNPH1_pc	0.0	55.05029761491097
ENZFM_enzyme_DUMPURIPT_fwd_cplx_MONOMER_NT5C3A_pc	0.0	64.52282518817809
ENZFM_enzyme_DURADy_fwd_cplx_HOMODIMER_DPYD_pc	0.0	2.398123398223232
ENZFM_enzyme_D_LACt2_fwd_cplx_HETEROTETRAMER_SLC16A1_BSG_pc	0.0	5.545974068222585
ENZFM_enzyme_D_LACt2_fwd_cplx_HETEROTETRAMER_SLC16A1_EMB_pc	0.0	5.787324151549534
ENZFM_enzyme_D_LACt2_fwd_cplx_HETEROTETRAMER_SLC16A7_BSG_pc	0.0	5.722856785970561
ENZFM_enzyme_D_LACt2_fwd_cplx_HETEROTETRAMER_SLC16A7_EMB_pc	0.0	5.976730515017113
ENZFM_enzyme_D_LACt2_fwd_cplx_HOMODIMER_SLC16A1_pc	0.0	8.553391790922793
ENZFM_enzyme_D_LACt2_fwd_cplx_HOMODIMER_SLC16A7_pc	0.0	8.922749473672212
ENZFM_enzyme_D_LACt2_rev_cplx_HETEROTETRAMER_SLC16A1_BSG_pc	0.0	5.545974068222585
ENZFM_enzyme_D_LACt2_rev_cplx_HETEROTETRAMER_SLC16A1_EMB_pc	0.0	5.787324151549534
ENZFM_enzyme_D_LACt2_rev_cplx_HETEROTETRAMER_SLC16A7_BSG_pc	0.0	5.722856785970561
ENZFM_enzyme_D_LACt2_rev_cplx_HETEROTETRAMER_SLC16A7_EMB_pc	0.0	5.976730515017113
ENZFM_enzyme_D_LACt2_rev_cplx_HOMODIMER_SLC16A1_pc	0.0	8.553391790922793
ENZFM_enzyme_D_LACt2_rev_cplx_HOMODIMER_SLC16A7_pc	0.0	8.922749473672212
ENZFM_enzyme_E14BPP_fwd_cplx_MONOMER_ACYP1_pc	0.0	453.7864879068359
ENZFM_enzyme_E14BPP_fwd_cplx_MONOMER_ACYP2_pc	0.0	448.608392997011
ENZFM_enzyme_E217BGLCRABCte_fwd_cplx_HOMOTETRAMER_ABCG2_pc	0.0	1.5180174991832964
ENZFM_enzyme_E217BGLCRABCte_fwd_cplx_MONOMER_ABCC1_pc	0.0	3.949137333763329
ENZFM_enzyme_E217BGLCRABCte_fwd_cplx_MONOMER_ABCC4_pc	0.0	4.826619580020249
ENZFM_enzyme_E217BGLCRHYD_fwd_cplx_HOMOTETRAMER_GUSB_pc	0.0	1.4166060730198422
ENZFM_enzyme_E4PD_fwd_cplx_HOMOTETRAMER_GAPDH_pc	0.0	7.79670402489968
ENZFM_enzyme_E4PP_fwd_cplx_MONOMER_ARMT1_pc	0.0	31.677502040466365
ENZFM_enzyme_EACPR1y_fwd_cplx_HOMODIMER_FASN_pc	0.0	0.5034423354967703
ENZFM_enzyme_EACPR2y_fwd_cplx_HOMODIMER_FASN_pc	0.0	0.5034423354967703
ENZFM_enzyme_EACPR3y_fwd_cplx_HOMODIMER_FASN_pc	0.0	0.5034423354967703
ENZFM_enzyme_EACPR4y_fwd_cplx_HOMODIMER_FASN_pc	0.0	0.5034423354967703
ENZFM_enzyme_EACPR5y_fwd_cplx_HOMODIMER_FASN_pc	0.0	0.5034423354967703
ENZFM_enzyme_EACPR6y_fwd_cplx_HOMODIMER_FASN_pc	0.0	0.5034423354967703
ENZFM_enzyme_EACPR7y_fwd_cplx_HOMODIMER_FASN_pc	0.0	0.5034423354967703
ENZFM_enzyme_EACPR8y_fwd_cplx_HOMODIMER_FASN_pc	0.0	0.5034423354967703
ENZFM_enzyme_EDP1011EPHX_fwd_cplx_HOMODIMER_EPHX2_pc	0.0	6.494333504069342
ENZFM_enzyme_EDP1011EPHX_fwd_cplx_MONOMER_EPHX1_pc	0.0	29.47773038893983
ENZFM_enzyme_EDP1314EPHX_fwd_cplx_HOMODIMER_EPHX2_pc	0.0	6.494333504069342
ENZFM_enzyme_EDP1314EPHX_fwd_cplx_MONOMER_EPHX1_pc	0.0	29.47773038893983
ENZFM_enzyme_EDP1617EPHX_fwd_cplx_HOMODIMER_EPHX2_pc	0.0	6.494333504069342
ENZFM_enzyme_EDP1617EPHX_fwd_cplx_MONOMER_EPHX1_pc	0.0	29.47773038893983
ENZFM_enzyme_EDP1920EPHX_fwd_cplx_HOMODIMER_EPHX2_pc	0.0	6.494333504069342
ENZFM_enzyme_EDP1920EPHX_fwd_cplx_MONOMER_EPHX1_pc	0.0	29.47773038893983
ENZFM_enzyme_EDP78EPHX_fwd_cplx_HOMODIMER_EPHX2_pc	0.0	6.494333504069342
ENZFM_enzyme_EDP78EPHX_fwd_cplx_MONOMER_EPHX1_pc	0.0	29.47773038893983
ENZFM_enzyme_EEQ1112EPHX_fwd_cplx_HOMODIMER_EPHX2_pc	0.0	6.494333504069342
ENZFM_enzyme_EEQ1112EPHX_fwd_cplx_MONOMER_EPHX1_pc	0.0	29.47773038893983
ENZFM_enzyme_EEQ1415EPHX_fwd_cplx_HOMODIMER_EPHX2_pc	0.0	6.494333504069342
ENZFM_enzyme_EEQ1415EPHX_fwd_cplx_MONOMER_EPHX1_pc	0.0	29.47773038893983
ENZFM_enzyme_EEQ1718EPHX_fwd_cplx_HOMODIMER_EPHX2_pc	0.0	6.494333504069342
ENZFM_enzyme_EEQ1718EPHX_fwd_cplx_MONOMER_EPHX1_pc	0.0	29.47773038893983
ENZFM_enzyme_EEQ56EPHX_fwd_cplx_HOMODIMER_EPHX2_pc	0.0	6.494333504069342
ENZFM_enzyme_EEQ56EPHX_fwd_cplx_MONOMER_EPHX1_pc	0.0	29.47773038893983
ENZFM_enzyme_EEQ89EPHX_fwd_cplx_HOMODIMER_EPHX2_pc	0.0	6.494333504069342
ENZFM_enzyme_EEQ89EPHX_fwd_cplx_MONOMER_EPHX1_pc	0.0	29.47773038893983
ENZFM_enzyme_EET1112EPHX_fwd_cplx_HOMODIMER_EPHX2_pc	0.0	6.494333504069342
ENZFM_enzyme_EET1112EPHX_fwd_cplx_MONOMER_EPHX1_pc	0.0	29.47773038893983
ENZFM_enzyme_EET1314EPHX_fwd_cplx_HOMODIMER_EPHX2_pc	0.0	6.494333504069342
ENZFM_enzyme_EET1314EPHX_fwd_cplx_MONOMER_EPHX1_pc	0.0	29.47773038893983
ENZFM_enzyme_EET56EPHX_fwd_cplx_HOMODIMER_EPHX2_pc	0.0	6.494333504069342
ENZFM_enzyme_EET56EPHX_fwd_cplx_MONOMER_EPHX1_pc	0.0	29.47773038893983
ENZFM_enzyme_EET89EPHX_fwd_cplx_HOMODIMER_EPHX2_pc	0.0	6.494333504069342
ENZFM_enzyme_EET89EPHX_fwd_cplx_MONOMER_EPHX1_pc	0.0	29.47773038893983
ENZFM_enzyme_EHGLAT_fwd_cplx_HOMODIMER_GOT1_pc	0.0	12.559891842291364
ENZFM_enzyme_EMCD_fwd_cplx_MONOMER_ECHDC1_pc	0.0	65.57238687405277
ENZFM_enzyme_ENOPH_fwd_cplx_MONOMER_ENOPH1_pc	0.0	87.86970471799648
ENZFM_enzyme_ENO_fwd_cplx_HETERODIMER_ENO_AB_pc	0.0	21.4325254051545
ENZFM_enzyme_ENO_fwd_cplx_HETERODIMER_ENO_AG_pc	0.0	24.02182918268238
ENZFM_enzyme_ENO_fwd_cplx_HETERODIMER_ENO_BG_pc	0.0	21.41862832345102
ENZFM_enzyme_ENO_fwd_cplx_HOMODIMER_ENO1_pc	0.0	17.217623462878194
ENZFM_enzyme_ENO_fwd_cplx_HOMODIMER_ENO2_pc	0.0	12.003148223154282
ENZFM_enzyme_ENO_fwd_cplx_HOMODIMER_ENO3_pc	0.0	10.731745481387074
ENZFM_enzyme_ENO_rev_cplx_HETERODIMER_ENO_AB_pc	0.0	21.4325254051545
ENZFM_enzyme_ENO_rev_cplx_HETERODIMER_ENO_AG_pc	0.0	24.02182918268238
ENZFM_enzyme_ENO_rev_cplx_HETERODIMER_ENO_BG_pc	0.0	21.41862832345102
ENZFM_enzyme_ENO_rev_cplx_HOMODIMER_ENO1_pc	0.0	17.217623462878194
ENZFM_enzyme_ENO_rev_cplx_HOMODIMER_ENO2_pc	0.0	12.003148223154282
ENZFM_enzyme_ENO_rev_cplx_HOMODIMER_ENO3_pc	0.0	10.731745481387074
ENZFM_enzyme_EPOME1213EPHX_fwd_cplx_HOMODIMER_EPHX2_pc	0.0	6.494333504069342
ENZFM_enzyme_EPOME1213EPHX_fwd_cplx_MONOMER_EPHX1_pc	0.0	29.47773038893983
ENZFM_enzyme_EPOME910EPHX_fwd_cplx_HOMODIMER_EPHX2_pc	0.0	6.494333504069342
ENZFM_enzyme_EPOME910EPHX_fwd_cplx_MONOMER_EPHX1_pc	0.0	29.47773038893983
ENZFM_enzyme_ERGOTHtuNa_fwd_cplx_MONOMER_SLC22A16_pc	0.0	20.668831763224222
ENZFM_enzyme_ERGOTHtuNa_fwd_cplx_MONOMER_SLC22A4_pc	0.0	22.12400878529002
ENZFM_enzyme_ERTHSD_Dy_fwd_cplx_HOMOTETRAMER_SORD_pc	0.0	4.893154845733503
ENZFM_enzyme_ERTHSD_Dy_rev_cplx_HOMOTETRAMER_SORD_pc	0.0	4.893154845733503
ENZFM_enzyme_ESTRADIOL23Q1ERx_fwd_cplx_COMPLEX_CYB5R3_B5A_pc	0.0	49.84196694856579
ENZFM_enzyme_ESTRADIOL23Q1ERx_fwd_cplx_COMPLEX_CYB5R3_B5B_pc	0.0	39.847049092660335
ENZFM_enzyme_ESTRADIOL23Q1ERx_fwd_cplx_MONOMER_CYB5R3_pc	0.0	74.59424123447658
ENZFM_enzyme_ESTRADIOL23Q2ERy_fwd_cplx_HOMODIMER_AKR7A2_pc	0.0	15.548933606902024
ENZFM_enzyme_ESTRADIOL23Q2ERy_fwd_cplx_MONOMER_AKR1B1_pc	0.0	58.52852494752453
ENZFM_enzyme_ESTRADIOL23Q2ERy_fwd_cplx_MONOMER_AKR1C3_pc	0.0	59.8304760388201
ENZFM_enzyme_ESTRADIOL23Q2ERz_fwd_cplx_HOMODIMER_NQO2_pc	0.0	32.20512461424787
ENZFM_enzyme_ESTRADIOL34Q1ERx_fwd_cplx_COMPLEX_CYB5R3_B5A_pc	0.0	49.84196694856579
ENZFM_enzyme_ESTRADIOL34Q1ERx_fwd_cplx_COMPLEX_CYB5R3_B5B_pc	0.0	39.847049092660335
ENZFM_enzyme_ESTRADIOL34Q1ERx_fwd_cplx_MONOMER_CYB5R3_pc	0.0	74.59424123447658
ENZFM_enzyme_ESTRADIOL34Q2ERy_fwd_cplx_HOMODIMER_AKR7A2_pc	0.0	15.548933606902024
ENZFM_enzyme_ESTRADIOL34Q2ERy_fwd_cplx_MONOMER_AKR1B1_pc	0.0	58.52852494752453
ENZFM_enzyme_ESTRADIOL34Q2ERy_fwd_cplx_MONOMER_AKR1C3_pc	0.0	59.8304760388201
ENZFM_enzyme_ESTRADIOL34Q2ERz_fwd_cplx_HOMODIMER_NQO2_pc	0.0	32.20512461424787
ENZFM_enzyme_ESTRONE23Q1ERx_fwd_cplx_COMPLEX_CYB5R3_B5A_pc	0.0	49.84196694856579
ENZFM_enzyme_ESTRONE23Q1ERx_fwd_cplx_COMPLEX_CYB5R3_B5B_pc	0.0	39.847049092660335
ENZFM_enzyme_ESTRONE23Q1ERx_fwd_cplx_MONOMER_CYB5R3_pc	0.0	74.59424123447658
ENZFM_enzyme_ESTRONE23Q2ERy_fwd_cplx_HOMODIMER_AKR7A2_pc	0.0	15.548933606902024
ENZFM_enzyme_ESTRONE23Q2ERy_fwd_cplx_MONOMER_AKR1B1_pc	0.0	58.52852494752453
ENZFM_enzyme_ESTRONE23Q2ERy_fwd_cplx_MONOMER_AKR1C3_pc	0.0	59.8304760388201
ENZFM_enzyme_ESTRONE23Q2ERz_fwd_cplx_HOMODIMER_NQO2_pc	0.0	32.20512461424787
ENZFM_enzyme_ESTRONE34Q1ERx_fwd_cplx_COMPLEX_CYB5R3_B5A_pc	0.0	49.84196694856579
ENZFM_enzyme_ESTRONE34Q1ERx_fwd_cplx_COMPLEX_CYB5R3_B5B_pc	0.0	39.847049092660335
ENZFM_enzyme_ESTRONE34Q1ERx_fwd_cplx_MONOMER_CYB5R3_pc	0.0	74.59424123447658
ENZFM_enzyme_ESTRONE34Q2ERy_fwd_cplx_HOMODIMER_AKR7A2_pc	0.0	15.548933606902024
ENZFM_enzyme_ESTRONE34Q2ERy_fwd_cplx_MONOMER_AKR1B1_pc	0.0	58.52852494752453
ENZFM_enzyme_ESTRONE34Q2ERy_fwd_cplx_MONOMER_AKR1C3_pc	0.0	59.8304760388201
ENZFM_enzyme_ESTRONE34Q2ERz_fwd_cplx_HOMODIMER_NQO2_pc	0.0	32.20512461424787
ENZFM_enzyme_ESTRONEDHy_fwd_cplx_HOMOTETRAMER_DHRS11_pc	0.0	7.949533387257425
ENZFM_enzyme_ESTRONEDHy_fwd_cplx_MONOMER_AKR1C3_pc	0.0	59.8304760388201
ENZFM_enzyme_ESTRONEDHy_fwd_cplx_MONOMER_HSD17B11_pc	0.0	67.1052937148179
ENZFM_enzyme_ESTRONEDHy_fwd_cplx_MONOMER_HSD17B12_pc	0.0	63.77382737134744
ENZFM_enzyme_ESTRONEDHy_rev_cplx_HOMOTETRAMER_DHRS11_pc	0.0	7.949533387257425
ENZFM_enzyme_ESTRONEDHy_rev_cplx_MONOMER_AKR1C3_pc	0.0	59.8304760388201
ENZFM_enzyme_ESTRONEDHy_rev_cplx_MONOMER_HSD17B11_pc	0.0	67.1052937148179
ENZFM_enzyme_ESTRONEDHy_rev_cplx_MONOMER_HSD17B12_pc	0.0	63.77382737134744
ENZFM_enzyme_ESTRONESte_fwd_cplx_MONOMER_SLCO1A2_pc	0.0	16.250888096766822
ENZFM_enzyme_ESTRONESte_fwd_cplx_MONOMER_SLCO2B1_pc	0.0	15.309425803805713
ENZFM_enzyme_ESTRONESte_rev_cplx_MONOMER_SLCO1A2_pc	0.0	16.250888096766822
ENZFM_enzyme_ESTRONESte_rev_cplx_MONOMER_SLCO2B1_pc	0.0	15.309425803805713
ENZFM_enzyme_ETHAt_fwd_cplx_MONOMER_SLC44A1_pc	0.0	16.602749547038695
ENZFM_enzyme_ETHAt_fwd_cplx_MONOMER_SLC44A2_pc	0.0	14.193083417167797
ENZFM_enzyme_ETHAt_rev_cplx_MONOMER_SLC44A1_pc	0.0	16.602749547038695
ENZFM_enzyme_ETHAt_rev_cplx_MONOMER_SLC44A2_pc	0.0	14.193083417167797
ENZFM_enzyme_ETHP_fwd_cplx_MONOMER_PHOSPHO1_pc	0.0	80.87227041704898
ENZFM_enzyme_ETHPe_fwd_cplx_HOMODIMER_ALPL_pc	0.0	7.584577936515759
ENZFM_enzyme_ETHPe_fwd_cplx_MONOMER_PHOSPHO1_pc	0.0	80.87227041704898
ENZFM_enzyme_F1PP_fwd_cplx_MONOMER_ARMT1_pc	0.0	31.677502040466365
ENZFM_enzyme_F6PP_fwd_cplx_MONOMER_ARMT1_pc	0.0	31.677502040466365
ENZFM_enzyme_FA120ACPH_fwd_cplx_HOMODIMER_FASN_pc	0.0	0.5034423354967703
ENZFM_enzyme_FA140ACPH_fwd_cplx_HOMODIMER_FASN_pc	0.0	0.5034423354967703
ENZFM_enzyme_FA160ACPH_fwd_cplx_HOMODIMER_FASN_pc	0.0	0.5034423354967703
ENZFM_enzyme_FA180ACPH_fwd_cplx_HOMODIMER_FASN_pc	0.0	0.5034423354967703
ENZFM_enzyme_FACOA2ERy_16_2E_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_17_2E_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_18_2E_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_19_2E_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_20_2E11Z14Z17Z_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_20_2E11Z14Z_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_20_2E11Z_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_20_2E13Z_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_20_2E5Z8Z11Z14Z_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_20_2E8Z11Z14Z_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_20_2E8Z11Z_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_20_2E9Z_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_20_2E_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_21_2E_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_22_2E10Z13Z16Z19Z_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_22_2E10Z13Z16Z_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_22_2E11Z_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_22_2E13Z16Z19Z_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_22_2E13Z16Z_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_22_2E13Z_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_22_2E7Z10Z13Z16Z19Z_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_22_2E7Z10Z13Z16Z_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_22_2E_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_23_2E_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_24_2E12Z15Z18Z21Z_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_24_2E15Z_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_24_2E9Z12Z15Z18Z21Z_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_24_2E9Z12Z15Z18Z_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_24_2E_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_26_2E17Z_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA2ERy_26_2E_fwd_cplx_MONOMER_TECR_pc	0.0	57.39230886744778
ENZFM_enzyme_FACOA3OHDH_16_3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_17_3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_18_3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_19_3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_20_11Z14Z17Z3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_20_11Z14Z3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_20_11Z3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_20_13Z3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_20_3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_20_5Z8Z11Z14Z3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_20_8Z11Z14Z3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_20_8Z11Z3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_20_9Z3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_21_3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_22_10Z13Z16Z19Z3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_22_10Z13Z16Z3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_22_11Z3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_22_13Z16Z19Z3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_22_13Z16Z3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_22_13Z3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_22_3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_22_7Z10Z13Z16Z19Z3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_22_7Z10Z13Z16Z3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_23_3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_24_12Z15Z18Z21Z3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_24_15Z3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_24_3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_24_9Z12Z15Z18Z21Z3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_24_9Z12Z15Z18Z3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_26_17Z3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3OHDH_26_3OH_fwd_cplx_MONOMER_HACD3_pc	0.0	41.87358891322351
ENZFM_enzyme_FACOA3ORy_16_3O_fwd_cplx_MONOMER_HSD17B12_pc	0.0	63.77382737134744
ENZFM_enzyme_FACOA3ORy_17_3O_fwd_cplx_MONOMER_HSD17B12_pc	0.0	63.77382737134744
ENZFM_enzyme_FACOA3ORy_18_3O_fwd_cplx_MONOMER_HSD17B12_pc	0.0	63.77382737134744
ENZFM_enzyme_FACOA3ORy_19_3O_fwd_cplx_MONOMER_HSD17B12_pc	0.0	63.77382737134744
ENZFM_enzyme_FACOA3ORy_20_11Z14Z17Z3O_fwd_cplx_MONOMER_HSD17B12_pc	0.0	63.77382737134744
ENZFM_enzyme_FACOA3ORy_20_11Z14Z3O_fwd_cplx_MONOMER_HSD17B12_pc	0.0	63.77382737134744
ENZFM_enzyme_FACOA3ORy_20_11Z3O_fwd_cplx_MONOMER_HSD17B12_pc	0.0	63.77382737134744
ENZFM_enzyme_FACOA3ORy_20_13Z3O_fwd_cplx_MONOMER_HSD17B12_pc	0.0	63.77382737134744
ENZFM_enzyme_FACOA3ORy_20_3O_fwd_cplx_MONOMER_HSD17B12_pc	0.0	63.77382737134744
ENZFM_enzyme_FACOA3ORy_20_5Z8Z11Z14Z3O_fwd_cplx_MONOMER_HSD17B12_pc	0.0	63.77382737134744
ENZFM_enzyme_FACOA3ORy_20_8Z11Z14Z3O_fwd_cplx_MONOMER_HSD17B12_pc	0.0	63.77382737134744
ENZFM_enzyme_FACOA3ORy_20_8Z11Z3O_fwd_cplx_MONOMER_HSD17B12_pc	0.0	63.77382737134744
ENZFM_enzyme_FACOA3ORy_20_9Z3O_fwd_cplx_MONOMER_HSD17B12_pc	0.0	63.77382737134744
ENZFM_enzyme_FACOA3ORy_21_3O_fwd_cplx_MONOMER_HSD17B12_pc	0.0	63.77382737134744
ENZFM_enzyme_FACOA3ORy_22_10Z13Z16Z19Z3O_fwd_cplx_MONOMER_HSD17B12_pc	0.0	63.77382737134744
ENZFM_enzyme_FACOA3ORy_22_10Z13Z16Z3O_fwd_cplx_MONOMER_HSD17B12_pc	0.0	63.77382737134744
ENZFM_enzyme_FACOA3ORy_22_11Z3O_fwd_cplx_MONOMER_HSD17B12_pc	0.0	63.77382737134744
ENZFM_enzyme_FACOA3ORy_22_13Z16Z19Z3O_fwd_cplx_MONOMER_HSD17B12_pc	0.0	63.77382737134744
ENZFM_enzyme_FACOA3ORy_22_13Z16Z3O_fwd_cplx_MONOMER_HSD17B12_pc	0.0	63.77382737134744
ENZFM_enzyme_FACOA3ORy_22_13Z3O_fwd_cplx_MONOMER_HSD17B12_pc	0.0	63.77382737134744
ENZFM_enzyme_FACOA3ORy_22_3O_fwd_cplx_MONOMER_HSD17B12_pc	0.0	63.77382737134744
