reactions	metatlas	kegg.reaction	bigg.reaction	reactome	vmhreaction	metanetx.reaction	tcdb	rhea	spontaneous	ec-code
UNK3	MAR05391	R07396			UNK3r	MNXR95923		25796	0	2.6.1.5
FACOAL_22_13Z	MAR00319		HMR_0319		HMR_0319				0	6.2.1.3
FACOAL_22_13Z16Z	MAR00433				HMR_0433				0	6.2.1.3
FACOAL_22_13Z16Z19Z	MAR00385				HMR_0385				0	6.2.1.3
FACOAL_22_4Z7Z10Z13Z16Z	MAR00425		FACOAL2251		FACOAL2251				0	6.2.1.3
FACOAL_22_4Z7Z10Z13Z16Z19Z	MAR00377		FACOAL226		FACOAL226				0	6.2.1.3
FACOAL_22_7Z10Z13Z16Z	MAR00413		FACOAL224		FACOAL224				0	6.2.1.3
FACOAL_22_7Z10Z13Z16Z19Z	MAR00365		FACOAL2252		FACOAL2252				0	6.2.1.3
FACOAL_23_0	MAR00327				HMR_0327				0	6.2.1.3
FACOAL_24_0	MAR00331				FACOAL240				0	6.2.1.3
FACOAL_24_12Z15Z18Z21Z	MAR00393				HMR_0393				0	6.2.1.3
FACOAL_24_15Z	MAR00337				FACOAL241				0	6.2.1.3
FACOAL_24_6Z9Z12Z15Z18Z	MAR00421				FACOAL245_1				0	6.2.1.3
FACOAL_24_6Z9Z12Z15Z18Z21Z	MAR00373				FACOAL246_1				0	6.2.1.3
FACOAL_24_9Z12Z15Z18Z	MAR00417				FACOAL244_1				0	6.2.1.3
FACOAL_24_9Z12Z15Z18Z21Z	MAR00369				FACOAL245_2				0	6.2.1.3
FACOAL_26_0	MAR00341				FACOAL260				0	6.2.1.3
FACOAL_26_17Z	MAR00345				HMR_0345				0	6.2.1.3
FACOAL_2_0
FACOAL_3_0
FACOAL_4_0	MAR00156	R01176			HMR_0156	MNXR106508			0	6.2.1.2
FACOAL_5_0	MAR00165				HMR_0165				0	6.2.1.2
FACOAL_6_0	MAR00168				HMR_0168				0	6.2.1.2
FACOAL_7_0	MAR00171				HMR_0171				0	6.2.1.2
FACOAL_8_0	MAR00174				FACOAL80i				0	6.2.1.2
FACOAL_9_0	MAR00177				HMR_0177				0	6.2.1.2
ACOATA	MAR02150	R01624	ACOATA		ACOATA	MNXR95376		41788	0	2.3.1.85
FA120ACPH	MAR02172	R04014			FA120ACPH	MNXR108591		30119	0	3.1.2.14;3.1.2.21
FA140ACPH	MAR02177	R08159			FA140ACPH	MNXR111736		30123	0	3.1.2.14;2.3.1.85
FA160ACPH	MAR02182	R01706	FA160ACPHi		FA160ACPH	MNXR107135;MNXR99097		41932	0	3.1.2.14;2.3.1.85
FA180ACPH	MAR02329				r1317				0	2.3.1.85
MCOATA	MAR02151	R01626	MCOATA		MCOATA	MNXR101421		41792	0	2.3.1.85;2.3.1.39
3OHAACPDH1	MAR02154	R04428			r0681	MNXR94886			0	2.3.1.85;4.2.1.59
3OHAACPDH2	MAR02158	R04954			r0762	MNXR94887		41808	0	2.3.1.85;4.2.1.59
3OHAACPDH3	MAR02162	R04537			r0695	MNXR94888		41844	0	2.3.1.85;4.2.1.59
3OHAACPDH4	MAR02166	R04535			r0693	MNXR94876		41860	0	2.3.1.85;4.2.1.59
3OHAACPDH5	MAR02170	R04965			r0770	MNXR94877		41876	0	2.3.1.85;4.2.1.59
3OHAACPDH6	MAR02175	R04568			r0702	MNXR94879		41892	0	2.3.1.85;4.2.1.59
3OHAACPDH7	MAR02180	R04544			r0697	MNXR94881			0	2.3.1.85;4.2.1.59
3OHAACPDH8	MAR02325				r1315				0	2.3.1.85
3OXAACPR1y	MAR02153	R04533			r0691	MNXR94951			0	2.3.1.85;2.3.1.86;1.1.1.100
3OXAACPR2y	MAR02157	R04953			r0761	MNXR94952			0	2.3.1.85;2.3.1.86;1.1.1.100
3OXAACPR3y	MAR02161	R04536			r0694	MNXR94953			0	2.3.1.85;2.3.1.86;1.1.1.100
3OXAACPR4y	MAR02165	R04534			r0692	MNXR94941			0	2.3.1.85;2.3.1.86;1.1.1.100
3OXAACPR5y	MAR02169	R04964			r0769	MNXR94942			0	2.3.1.85;2.3.1.86;1.1.1.100
3OXAACPR6y
3OXAACPR7y	MAR02179	R04543			r0696	MNXR94946			0	2.3.1.85;2.3.1.86;1.1.1.100
3OXAACPR8y	MAR02323				r1314				0	2.3.1.85
BKAACPSYN1	MAR02152	R04355			r0678	MNXR100912			0	2.3.1.85;2.3.1.179
BKAACPSYN2	MAR02156	R04952			r0760	MNXR109245		41820	0	2.3.1.85;2.3.1.41;2.3.1.179
BKAACPSYN3	MAR02160	R04957			r0764	MNXR109248		41836	0	2.3.1.85;2.3.1.41;2.3.1.179
BKAACPSYN4	MAR02164	R04960			r0766	MNXR109251		41852	0	2.3.1.85;2.3.1.41;2.3.1.179
BKAACPSYN5	MAR02168	R04963			r0768	MNXR109254		41868	0	2.3.1.85;2.3.1.41;2.3.1.179
BKAACPSYN6	MAR02173	R04726			r0713	MNXR109082		41884	0	2.3.1.85;2.3.1.41;2.3.1.179
BKAACPSYN7	MAR02178	R04968			r0772	MNXR109257		41900	0	2.3.1.85;2.3.1.41;2.3.1.179
BKAACPSYN8	MAR02322				r1313				0	2.3.1.85
EACPR1y	MAR02155	R04430			r0682	MNXR108884			0	2.1.3.85;1.3.1.39
EACPR2y	MAR02159	R04956			r0763	MNXR109247		41832	0	2.3.1.85;1.3.1.39
EACPR3y	MAR02163	R04959			r0765	MNXR109250		41848	0	2.3.1.85;1.3.1.39
EACPR4y	MAR02167	R04962			r0767	MNXR109253		41864	0	2.3.1.85;1.3.1.39
EACPR5y	MAR02171	R04725			r0712	MNXR109081		41880	0	2.3.1.85;1.3.1.39
EACPR6y	MAR02176	R04967			r0771	MNXR109256		41896	0	2.3.1.85;1.3.1.39
EACPR7y	MAR02181	R04970			r0773	MNXR109259		41912	0	2.3.1.85;1.3.1.39
EACPR8y	MAR02327				r1316				0	2.3.1.85
FACOA2ERy_20_2E11Z	MAR02311				RE3229C	MNXR103835			0	1.3.1.93
FACOA2ERy_20_2E13Z	MAR02345				HMR_2345				0	1.3.1.93
FACOA2ERy_20_2E8Z11Z	MAR02364				HMR_2364				0	1.3.1.93
FACOA2ERy_20_2E9Z	MAR02350				HMR_2350				0	1.3.1.93
FACOA2ERy_22_2E11Z	MAR02356				HMR_2356				0	1.3.1.93
FACOA2ERy_22_2E13Z	MAR02321				RE3232C	MNXR103838			0	1.3.1.93
FACOA2ERy_24_2E15Z	MAR02330				RE3236C	MNXR103842			0	1.3.1.93
FACOA2ERy_26_2E17Z	MAR02338				HMR_2338				0	1.3.1.93
FACOA3OHDH_20_11Z3OH	MAR02309				RE3228C	MNXR103834			0	4.2.1.134
FACOA3OHDH_20_13Z3OH	MAR02344				HMR_2344				0	4.2.1.134
FACOA3OHDH_20_8Z11Z3OH	MAR02363				HMR_2363				0	4.2.1.134
FACOA3OHDH_20_9Z3OH	MAR02349				HMR_2349				0	4.2.1.134
FACOA3OHDH_22_11Z3OH	MAR02355				HMR_2355				0	4.2.1.134
FACOA3OHDH_22_13Z3OH	MAR02319				RE3231C	MNXR103837			0	4.2.1.134
FACOA3OHDH_24_15Z3OH	MAR02328				RE3235C	MNXR103841			0	4.2.1.134
FACOA3OHDH_26_17Z3OH	MAR02336				HMR_2336				0	4.2.1.134
FACOA3ORy_20_11Z3O	MAR02307				RE3227C	MNXR103833			0	1.1.1.330
FACOA3ORy_20_13Z3O	MAR02343				HMR_2343				0	1.1.1.330
FACOA3ORy_20_8Z11Z3O	MAR02362				HMR_2362				0	1.1.1.330
FACOA3ORy_20_9Z3O	MAR02348				HMR_2348				0	1.1.1.330
FACOA3ORy_22_11Z3O	MAR02354				HMR_2354				0	1.1.1.330
FACOA3ORy_22_13Z3O	MAR02317				RE3230C	MNXR103836			0	1.1.1.330
FACOA3ORy_24_15Z3O	MAR02326				RE3234C	MNXR103840			0	1.1.1.330
FACOA3ORy_26_17Z3O	MAR02334				HMR_2334				0	1.1.1.330
CYTBFADSD5_20_8Z11Z14Z
CYTBFADSD5_20_8Z11Z14Z17Z
CYTBFADSD6_18_9Z
CYTBFADSD6_18_9Z12Z
CYTBFADSD6_18_9Z12Z15Z
CYTBFADSD6_20_11Z14Z
CYTBFADSD6_20_11Z14Z17Z
CYTBFADSD9_16_0	MAR02126		r0510		r0510				0	1.14.19.1
CYTBFADSD9_18_0	MAR02128		r0511		r0511				0	1.14.19.1
FACOA2ERy_16_2E
FACOA2ERy_18_2E	MAR02194	R07761		R-HSA-548831	RE0583C	MNXR97895		35351	0	1.3.1.93
FACOA2ERy_20_2E	MAR02204				RE0568C	MNXR103453		39179	0	1.3.1.93
FACOA2ERy_22_2E	MAR02210				HMR_2210	MNXR103457		39191	0	1.3.1.93
FACOA2ERy_24_2E	MAR02214				RE0576C	MNXR103461		39203	0	1.3.1.93
FACOA2ERy_26_2E	MAR02219				HMR_2219			39215	0	1.3.1.93
FACOA3OHDH_16_3OH
FACOA3OHDH_18_3OH	MAR02193	R07760			HMR_2193			35347	0	4.2.1.134
FACOA3OHDH_20_3OH	MAR02203				RE0567C	MNXR103452			0	4.2.1.134
FACOA3OHDH_22_3OH	MAR02209				RE0571C	MNXR103456			0	4.2.1.134
FACOA3OHDH_24_3OH	MAR02213				RE0575C	MNXR103460			0	4.2.1.134
FACOA3OHDH_26_3OH	MAR02218				HMR_2218				0	4.2.1.134
FACOA3ORy_16_3O
FACOA3ORy_18_3O	MAR02191	R07759		R-HSA-548818	RE0581C	MNXR103465		35299	0	1.1.1.330
FACOA3ORy_20_3O	MAR02202				RE0566C	MNXR103451			0	1.1.1.330
FACOA3ORy_22_3O	MAR02208				RE0570C	MNXR103455		35343	0	1.1.1.330
FACOA3ORy_24_3O	MAR02212				RE0574C	MNXR103459			0	1.1.1.330
FACOA3ORy_26_3O	MAR02217				HMR_2217				0	1.1.1.330
FACOA2ERy_17_2E
FACOA2ERy_19_2E	MAR02262				HMR_2262				0	1.3.1.93
FACOA2ERy_21_2E	MAR02266				HMR_2266				0	1.3.1.93
FACOA2ERy_23_2E	MAR02270				HMR_2270				0	1.3.1.93
FACOA3OHDH_17_3OH
FACOA3OHDH_19_3OH	MAR02261				HMR_2261				0	4.2.1.134
FACOA3OHDH_21_3OH	MAR02265				HMR_2265				0	4.2.1.134
FACOA3OHDH_23_3OH	MAR02269				HMR_2269				0	4.2.1.134
FACOA3ORy_17_3O
FACOA3ORy_19_3O	MAR02260				HMR_2260				0	1.1.1.330
FACOA3ORy_21_3O	MAR02264				HMR_2264				0	1.1.1.330
FACOA3ORy_23_3O	MAR02268				HMR_2268				0	1.1.1.330
CRNAT_10_2E	MAR04462		C101CPT1		C101CPT1				0
CRNAT_10_2E6Z	MAR04475		C102CPT1		C102CPT1				0
CRNAT_10_3OH_S	MAR04504		C10OHc		C10OHc	MNXR96376			0
CRNAT_10_DC	MAR04491		C10DCc		C10DCc	MNXR96375			0
CRNAT_11_4M8M_c	MAR03521				DMNONCOACRNCPT1	MNXR96377			0
CRNAT_12_2E	MAR04508		C121CPT1		C121CPT1				0
CRNAT_12_3OH_S	MAR04522		C12OHc		C12OHc	MNXR96379			0
CRNAT_12_DC	MAR05104		FAOXC12DCc		FAOXC12DCc				0
CRNAT_14_2E	MAR04569		C141CPT1		C141CPT1				0
CRNAT_14_3OH_S	MAR04610		C14OHc		C14OHc	MNXR96382			0
CRNAT_14_5E8Z
CRNAT_14_5E8Z3OH_S	MAR04598		C142OHc		C142OHc				0
CRNAT_14_7Z3OH_S	MAR04571		C141OHc		C141OHc				0
CRNAT_16_2E	MAR00103		C161CPT12		C161CPT12	MNXR96388			0	2.3.1.21
CRNAT_16_3OH_S	MAR04634		C16OHc		C16OHc	MNXR96392			0
CRNAT_16_7E10Z3OH_S	MAR04620		C162OHc		C162OHc				0
CRNAT_16_9Z3OH_S	MAR04613		C161OHc		C161OHc				0
CRNAT_16_DC	MAR04624		C16DCc		C16DCc				0
CRNAT_18_2E	MAR00452		ELAIDCPT1		ELAIDCPT1	MNXR97913			0	2.3.1.21
CRNAT_18_3OH_S	MAR04639		C18OHc		C18OHc				0
CRNAT_18_9Z12Z3OH_S	MAR04638		C182OHc		C182OHc				0
CRNAT_18_9Z3OH_S	MAR04636		C181OHc		C181OHc				0
CRNAT_3_2E
CRNAT_3_3OH_S
CRNAT_3_DC	MAR02599	R01923			r0431	MNXR105343;MNXR107232		12661	0	2.3.1.21
CRNAT_4_2E
CRNAT_4_2M
CRNAT_4_3OH_R	MAR04671		C4OHc		C4OHc	MNXR96417			0
CRNAT_4_DC	MAR05456		FAOXC4C4DCc		FAOXC4C4DCc				0
CRNAT_5_2EDC
CRNAT_5_2M
CRNAT_5_2M2E	MAR04711		C51CPT1		C51CPT1	MNXR96422			0
CRNAT_5_3M3OH__S	MAR06278		FAOXC5OHc		FAOXC5OHc				0
CRNAT_5_DC	MAR05991		FAOXC5C5DCc		FAOXC5C5DCc				0
CRNAT_6_2E
CRNAT_6_3OH_S
CRNAT_6_DC	MAR04745		C6DCc		C6DCc	MNXR95475			0
CRNAT_7_3OH_S
CRNAT_7_DC
CRNAT_8_2E	MAR04749		C81CPT1		C81CPT1				0
CRNAT_8_3OH_S
CRNAT_8_DC	MAR04759		C8DCc		C8DCc	MNXR96430			0
CRNAT_9_2M6M_c	MAR08419		DMHPTCRNCPT1		DMHPTCRNCPT1	MNXR97521			0
CRNAT_9_3OH_S
FAWOXx_10_10OH
FAWOXx_10_10OXO	MAR06376		FAOXOHMC10DC10c		FAOXOHMC10DC10c	MNXR99381			0
FAWOXx_12_12OH
FAWOXx_12_12OXO
FAWOXx_14_14OH
FAWOXx_14_14OXO
FAWOXx_16_016OH
FAWOXx_16_016OXO	MAR06349		FAOXOHC16C16DCc		FAOXOHC16C16DCc				0
FAWOXx_20_5Z8Z11Z14Z20OH
FAWOXx_20_5Z8Z11Z14Z20OXO
FAWOXx_22_22OH
FAWOXx_22_22OXO	MAR06350		FAOXOHC22C22DCc		FAOXOHC22C22DCc				0
DHFRy	MAR07951		DHFR		DHEAStr	MNXR97401			0
FTHFL	MAR08143	R02301	FTHFLi		FTHFCL	MNXR99672		10488	0	6.3.3.2
GHMT2	MAR03845	R00945	GHMT2r		GHMT2r	MNXR100142		15481	0	2.1.2.1
GHMT4
MLTHFS	MAR03972	R09093	FldAct		FldAct			68264	0
MPMOBDT
MPTAT	MAR07147	R09726			HMR_7147	MNXR101730			0	2.7.7.75
MTHFC	MAR04503	R01655	MTHFC		MTHFC	MNXR101748		23700	0	3.5.4.9
MTHFD	MAR04442	R01220	MTHFD		MTHFD	MNXR101749		22812	0	1.5.1.5
3DGDH
3DGRy
ADPMNDP	MAR08444	R02677	ADPMAN		ADPMAN	MNXR95479			0	3.6.1.13
F1PGT	MAR09153		F1PGT		EX_yvite[e]	MNXR99061			0
F1PP
F6PP
FK	MAR04402	R03161	FK		FK	MNXR107992;MNXR99595		13241	0	2.7.1.52
FRU3K	MAR04318				HMR_4318				0	2.7.1.-
GFUCSx
GFUCSy
GMAND	MAR04399	R00888	GMAND		GMAND	MNXR100377		23820	0	4.2.1.47
MAN1PT
SBTRa	MAR04316	R01787			SBTR	MNXR104287			0	1.1.1.21
TRIOK	MAR00454	R01059	TRIOK		TRIOK	MNXR104940		13941	0	2.7.1.28
GAL1PP
GALM
AMPTASECG	MAR04328	R00899	AMPTASECG		AMPTASECG	MNXR95828		28783	0	3.4.11.1;3.4.11.2
DGSHAMID
DOPHAMID
GGCLUT2
GRDX2CGTHR
GRDX2CGTHRDG
GTHGLXTA
GTHOXATA
GTHOx	MAR03868	R00094			r0021	MNXR100097			0	1.8.1.7
HMGTHDH	MAR03933	R06983	r1378		r1378	MNXR105463;MNXR99237		19985	0	1.1.1.284
HMGTHS
SFGTH	MAR03937	R00527	SFGTHi		SFGTH	MNXR104357		14961	0	3.1.2.12
ALCD19y	MAR00453	R01041			r0245	MNXR95711		23592	0	1.1.1.1;1.1.1.2;1.1.1.21;1.1.1.72
ALKP	MAR00068		ALKP		ALKP	MNXR95764			0	3.1.3.1
CDPCHOLPP
CDPETHACPP
DAGL1
DAGL2	MAR00604	R02240	DAGK_hs		DAGK_hs			10272	0	2.7.1.107
DAGOACAH
DAGOACK
DAGOK
DGAT
DHAK
G3PP
GAPP
GLYALDD	MAR00456	R01752			r0392	MNXR100310		30783	0	1.2.1.3
LPALPLB
MAGL1
MAGL2
MAGOK
PAPLA2
PAPPO
TAGL
ACHEe	MAR08421	R01026	ACHEe		ACHEe	MNXR95261		17561	0	3.1.1.7;3.1.1.8
CHLPe
ETHPe
GPDDA2	MAR00646	R01470			HMR_0646	MNXR100411		29319	0	3.1.4.2
GPDDA3
GPDDA5	MAR09537	R01193			HMR_9537	MNXR100414		16501	0	3.1.4.44
GPDDA6
LNAPELPLD
LPCAT
LPCLPLD
LPEAT
LPELPLB
LPELPLD
LPIAT
LPILPLB
LPSAT
LPSLPLB
PAFH	MAR08518	R04452	PAFH		PAFH	MNXR102323		17777	0	3.1.1.47
PAFS	MAR08521	R03437	PAFS		PAFS	MNXR102325		18461	0
PCETHTP
PCPLD
PENMT1
PENMT2
PENMT3
PEPLA2
PIPLA2
PSDC
PSPLA2
2ABUTENT
2IMBUTDA
BETALDDHx	MAR04697	R02565			r0552	MNXR96237		15305	0	1.2.1.8
BHMT	MAR04699	R02821			BHMT	MNXR96250		22336	0	2.1.1.5
CHOLD	MAR04696	R08557			HMR_4696	MNXR96697		33051	0	1.1.99.1
DMGDH2y	MAR04700	R01565			HMR_4700	MNXR107055		52856	0	1.5.8.4
HPYRRx_R
HPYRRx_S
HPYRRy_R
PGCD	MAR03839	R01513	PGCD		PGCD	MNXR102527		12641	0	1.1.1.95
PSERT	MAR03841	R04173	PSERT		PSERT	MNXR103225		14329	0	2.6.1.52
PSP_L	MAR03843	R00582	PSP_L		PSP_L	MNXR103260		21208	0	3.1.3.3
SARCOX
SERPYRTA
THRA	MAR04284	R00751	THRA		HMR_4284	MNXR104833		19625	0
4PERK
ACYP	MAR04370	R01515	ACYP		ACYP	MNXR95410			0	3.6.1.7
ADPGK	MAR07747	R09086			HMR_7747	MNXR112530		11461	0	2.7.1.147
ADPGKa
DPG3P
E14BPP
E4PD
G1PPa
G6PM
GLCM
HEX1a
PGMTa
HEXGA2	MAR00821	R06001			HMR_0821	MNXR108207			0	3.2.1.52
HEXGM2	MAR00828	R06004			HMR_0828	MNXR108983			0	3.2.1.52
A4GALTc	MAR00801	R05960			A4GALTc	MNXR108202			0	2.4.1.228
ABO4A
ABO4B
B3GALNT1c	MAR00805	R05962			HMR_0805	MNXR96156			0	2.4.1.79
FUTGLOBO1	MAR00813	R05968			HMR_0813	MNXR109966			0	2.4.1.69
HEXGBSIDE	MAR00807	R05963			HMR_0807	MNXR108717			0	3.2.1.52
ABO1A	MAR00867	R06167			HMR_0867	MNXR110046			0	2.4.1.40
ABO1B	MAR00868	R06168			HMR_0868	MNXR109321			0	2.4.1.37
ABO2A	MAR00884	R06187			HMR_0884	MNXR110055			0	2.4.1.40
ABO2B	MAR00881	R06029			HMR_0881	MNXR109993			0	2.4.1.37
ABO3A	MAR00887	R06197			HMR_0887	MNXR95177			0	2.4.1.40
ABO3AB	MAR00905	R06191			HMR_0905	MNXR110058			0	2.4.1.40
ABO5A	MAR00902	R06193			HMR_0902	MNXR110060			0	2.4.1.40
ABO5B	MAR00901	R06190			HMR_0901	MNXR110057			0	2.4.1.37
ACGAMNT2	MAR00906	R06189			HMR_0906	MNXR110056			0	2.4.1.150
FUTGAL2A	MAR00886	R06031			HMR_0886	MNXR109995			0	2.4.1.69
FUTINLC8CER1	MAR00908	R06085			HMR_0908	MNXR110026			0	2.4.1.69
FUTINLC8CER2	MAR00909	R06086			HMR_0909	MNXR110027			0	2.4.1.69
FUTLC4CER	MAR00864	R06156			HMR_0864	MNXR109021			0	2.4.1.69
FUTLC5CER	MAR00866	R06170			HMR_0866	MNXR110048			0	2.4.1.69
FUTNLC5CER	MAR00880	R06027			HMR_0880	MNXR109991			0	2.4.1.69
FUTNLC6CER	MAR00898	R06035			HMR_0898	MNXR109997			0	2.4.1.69
FUTNLC7CER	MAR00904	R06041			HMR_0904	MNXR110001			0	2.4.1.69
FUTPGBSIDE	MAR00883	R06024			HMR_0883	MNXR99724			0	2.4.1.69
CCLMETHBH
GLOBINRCCL
HB23DPGB
HBCOB
HBFE4OAR
HBFE4OCPP
HBFE4OPX
HBFE4ORPX
HBNO2R
HBNONT
HBNOOXDNT
HBO2B1
HBO2B2
METHBCYTBR
METHBFMNR
METHBHEMED
METHBNO2A
METHBONOOD1
METHBONOOD2
METHBONOOX
METHBPX
METHBRCCL
METHBRHEMED
OXYHBAOX
OXYHBNO2OX
OXYHBNOD
OXYHBONOOX
OXYHBPX
HISTANMT	MAR04429	R02155	SAMHISTA		SAMHISTA	MNXR104271		19301	0	2.1.1.8
5INS7P5PP	MAR07655	R05779	PMI12346PH		PMI12346PH	MNXR103044		22384	0	3.6.1.52
5PPINSP5P1K	MAR07652	R09087			HMR_7652	MNXR101584			0	2.7.4.21
INS6P1K	MAR07656	R08964			HMR_7656	MNXR112453		10276	0	2.7.4.24
MI13456P3PP
MI1345P3PP
MI1456P6PP
MI14P1PP
MI14P4PP
MI3PP	MAR06571	R01187			MI3PP	MNXR101574		30739	0	3.1.3.25
MI3PS
MI4PP	MAR06562	R01186			MI4PP	MNXR101579		30735	0	3.1.3.25
PI345P5P	MAR06557	R09827			PI345P5P			25528	0	3.1.3.-
PI34P5K	MAR06592				PI34P5K				0	2.7.1.68
PI35P3P
PI35P4K
PI3K
PI3P4K	MAR08813		PI3P4K		PI3P4K	MNXR102706			0	2.7.1.68
PI3P5K	MAR08815		PI3P5K		PI3P5K	MNXR102709			0	2.7.1.68
PI3PP
PI45P4P	MAR06553	R08981			PI45P4P			25674	0	3.1.3.78
PI5K
PI5P4KA	MAR06554	R05803			PI5P4K	MNXR102819		12280	0	2.7.1.149
PI5P4KG
GTHLEUKTRA4
GTHLEUKTRA5	MAR01081	R03059		R-HSA-266050	HMR_1081	MNXR101248		17617	0	4.4.1.20
LTA5H
EPOME1213EPHX	MAR02465				RE3258C	MNXR103853			0	3.3.2.9;3.3.2.10
EPOME910EPHX	MAR02459	R07122			RE3259C	MNXR103854			0	3.3.2.9;3.3.2.10
HPODE13GTHR
HPODE9GTHR
LNLC1213MOXy	MAR02457	R07056			HMR_2457	MNXR110766			0	1.14.14.1
LNLC910MOXy	MAR02455	R07055			C14825c	MNXR110765			0	1.14.14.1
LNLCOHRI
LNLCRO2P
LNLCROO13AVITE1RT
LNLCROO13AVITE1T
LNLCROO9AVITE1RT
LNLCROO9AVITE1T
GHMT3	MAR06980		GHMT3m		GHMT3	MNXR100143			0	2.1.2.1
TMABADH	MAR06981	R03283	R_TMABADH;TMABADH		TMABADH	MNXR108074;MNXR104876		17985	0	1.2.1.47
4H2HXEAL2EDHx
4H2NNEAL2EDHx
BZALDHx
HCO3Ee
HPTALDHx
HPTEAL2EDHx
HXALDHx
HXEAL2EDHx
INSULINGTHOR	MAR09806	R02824			HMR_9806				0	5.3.4.1
MALDHx
MNDN2ERy
NH4c
NH4e
NONALDHx
NONEAL2EDHx
NTDPSUMP
OCTALDHx
OCTEAL2EDHx
PEPTDPROI	MAR09492	R04273			HMR_9492	MNXR108777		16237	0	5.2.1.8
PPALDHx
Q102ERx	MAR01808		TRDR3		TRDR3	MNXR104923			0	1.8.1.9
Q102ERy	MAR01801		TRDR2		TRDR2	MNXR104922			0	1.8.1.9
Q102ERz
QMPNH
A_MANASE	MAR00055		A_MANASE		A_MANASE	MNXR96148			0	3.2.1.24
4PYRNDK
4PYRNK
4PYRNMAT
4PYRNMK
4PYRNN
ADPRDACAC1
ADPRDACAC2
CADPRBPH
CADPRBPHe
CADPRIBH
CADPRIBHe
CADPRIBtec
DNADPL
DNADPLe
FCYTOB5OXR	MAR03992	R00100			r0023	MNXR106388		46680	0	1.6.2.2
NADHHR
NADHHS
NADHXD
NADHXE
NADL
NADLe
NADN	MAR07143	R00102	NADN		NADN	MNXR101888		16301	0	3.2.2.5
NADN2
NADNe	MAR07142	R00102	NADNe		NADNe	MNXR101888		16301	0	3.2.2.5
NADPHHR
NADPHHS
NADPHPPS
NADPHXD
NADPHXE
NADPL
NADPLe
NADPNe	MAR08788	R00119	NADPNe		NADPNe	MNXR101895		19849	0	3.2.2.5
NAMNPP
NAPRT
NMNHAT
NMNN
NMNNe
NMNS	MAR04262	R01271	NMNS		NMNS	MNXR101911		16149	0	2.4.2.12
NRHK
POLYADPRH
PROTRADPRTe	MAR07623	R00555			HMR_7623	MNXR106580		19149	0	2.4.2.31
23CN3PA
23CN3PC
23CN3PG
23CN3PU
NTD2AMP
NTD2CMP
NTD2GMP
NTD2UMP
ADK3	MAR07800		ADK3		ADK3	MNXR95452		29863	0	2.7.4.3
ADK4
ADK5
ADK6
ADPRDP	MAR07144	R01054	ADPRDP		ADPRDP	MNXR106807;MNXR95480		10412	0	3.6.1.13;3.6.1.53
ADPRPI
ADPRUDP
AP5AH1
AP6AH1
AP6AH2
ATPR5PT
CMPINSPT
CYTK13	MAR08454		CYTK13n		CYTK13	MNXR97051			0	2.7.4.14
CYTK2	MAR08458	R00512	CYTK2		CYTK1n	MNXR97053		11600	0	2.7.4.14
CYTK8	MAR08469		CYTK8n		CYTK8	MNXR97059			0	2.7.4.14
DADK3
DADK4
DADK5
DADK6
DADNK1
DAMPNH
DCMPNH
DGMPNH
DIMPNH
DTMPCYTDPT
DTMPNH
DTMPURIPT
DUMPK1
DUMPK2	MAR03968	R02098	URIDK2r		URIDK3	MNXR105160		30655	0	2.7.4.9
DUMPNH
GP4AH1
NDPC	MAR04516	R01667	NDP6		NDP6	MNXR101930		64952	0	3.6.1.12
NTDAMPe	MAR04081	R00183	NTD7e		NTD7e	MNXR102037		29375	0	3.1.3.5
NTPA	MAR03964	R00086	ATPM		DM_atp_c_			13065	0
NTPAe
NTPC
NTPG
NTPPDC
NTPPDI	MAR07879		NTPP10		NTPP10	MNXR102050		28342	0	3.6.1.19
NTPPI	MAR08489	R00720	NTPP9		NTPP9	MNXR102056		29399	0	3.6.1.19
NTPPX	MAR08488	R02720	NTPP11		NTPP11	MNXR102051		28610	0	3.6.1.19
NTPU
P4AH
PPA2	MAR05363	R00138	PPA2		PPA2	MNXR103069		14157	0	3.6.1.25
PPAe
PPGPPDP
UMPK5	MAR07869		UMPK5		UMPK5	MNXR105122			0	2.7.4.14
FACOA2ERy_20_2E11Z14Z17Z	MAR02537				HMR_2537	MNXR103815			0	1.3.1.93
FACOA2ERy_20_2E5Z8Z11Z14Z	MAR02482				RE3106C	MNXR103790			0	1.3.1.93
FACOA2ERy_22_2E10Z13Z16Z19Z	MAR02520				RE3169C	MNXR103820			0	1.3.1.93
FACOA2ERy_22_2E13Z16Z19Z	MAR02543				HMR_2543	MNXR103820			0	1.3.1.93
FACOA2ERy_22_2E7Z10Z13Z16Z19Z	MAR02493				RE3119C	MNXR103796			0	1.3.1.93
FACOA2ERy_24_2E12Z15Z18Z21Z	MAR02528				RE3173C	MNXR103824			0	1.3.1.93
FACOA2ERy_24_2E9Z12Z15Z18Z21Z	MAR02503				RE3123C	MNXR103800			0	1.3.1.93
FACOA3OHDH_20_11Z14Z17Z3OH	MAR02535				HMR_2535	MNXR103814			0	4.2.1.134
FACOA3OHDH_20_5Z8Z11Z14Z3OH	MAR02480				RE3113C	MNXR103795			0	4.2.1.134
FACOA3OHDH_22_10Z13Z16Z19Z3OH	MAR02518				RE3172C	MNXR103823			0	4.2.1.134
FACOA3OHDH_22_13Z16Z19Z3OH	MAR02542				HMR_2542	MNXR103823			0	4.2.1.134
